Layer1	Layer2	CKA_Value
fc	batch_norm	0.09369218004167004
fc	fc	0.9192810397197354
temporal	temporal	0.9987191526045353
temporal	spatial	0.6486075904214704
temporal	pool	0.026570263371758263
temporal	dropout	0.026570263371758263
temporal	projection	0.023065805573035836
temporal	batch_norm	0.5257251953361001
temporal	fc	0.01238130045928461
spatial	temporal	0.7021142656850553
spatial	spatial	0.9613435800778546
spatial	pool	0.036724763768623714
spatial	dropout	0.036724763768623714
spatial	projection	0.031648050889348994
spatial	batch_norm	0.9002107386395674
spatial	fc	0.015464106754151052
pool	temporal	0.02671990114611455
pool	spatial	0.035986031358561106
pool	pool	0.9839300008424217
pool	dropout	0.9839300008424217
pool	projection	0.9538859681985009
pool	batch_norm	0.22414893859734222
pool	fc	0.45365125672439044
dropout	temporal	0.02671990114611455
dropout	spatial	0.035986031358561106
dropout	pool	0.9839300008424217
dropout	dropout	0.9839300008424217
dropout	projection	0.9538859681985009
dropout	batch_norm	0.22414893859734222
dropout	fc	0.45365125672439044
projection	temporal	0.02287379255886817
projection	spatial	0.030483315317090896
projection	pool	0.9590669258470469
projection	dropout	0.9590669258470469
projection	projection	0.9833359740458844
projection	batch_norm	0.21458540074354088
projection	fc	0.4991774874330159
batch_norm	temporal	0.5623313678055186
batch_norm	spatial	0.9249396291706286
batch_norm	pool	0.21495629761132637
batch_norm	dropout	0.21495629761132637
batch_norm	projection	0.20475590315775247
batch_norm	batch_norm	0.9662296794281706
batch_norm	fc	0.09739702940200938
fc	temporal	0.010744370659903772
fc	spatial	0.013647805321610028
fc	pool	0.3892025783239094
fc	dropout	0.3892025783239094
fc	projection	0.4521301622861166
fc	batch_norm	0.08759705407535066
fc	fc	0.9123089724330834
temporal	temporal	0.9980795370571383
temporal	spatial	0.6920406347250568
temporal	pool	0.026633721628891154
temporal	dropout	0.026633721628891154
temporal	projection	0.024192783631285974
temporal	batch_norm	0.5483313767344383
temporal	fc	0.012255627825802936
spatial	temporal	0.699641622859802
spatial	spatial	0.9697670635181183
spatial	pool	0.037411808512221596
spatial	dropout	0.037411808512221596
spatial	projection	0.03370943249256504
spatial	batch_norm	0.9142048435734059
spatial	fc	0.015513499341052346
pool	temporal	0.026742910542481537
pool	spatial	0.03823629840231896
pool	pool	0.9824808179265431
pool	dropout	0.9824808179265431
pool	projection	0.9622046101963222
pool	batch_norm	0.21894620792166436
pool	fc	0.44213214483051055
dropout	temporal	0.026742910542481537
dropout	spatial	0.03823629840231896
dropout	pool	0.9824808179265431
dropout	dropout	0.9824808179265431
dropout	projection	0.9622046101963222
dropout	batch_norm	0.21894620792166436
dropout	fc	0.44213214483051055
projection	temporal	0.022880743365254964
projection	spatial	0.03257352822772571
projection	pool	0.9572815276307668
projection	dropout	0.9572815276307668
projection	projection	0.9818229336938701
projection	batch_norm	0.20923755703551128
projection	fc	0.4878771489736741
batch_norm	temporal	0.559038841984341
batch_norm	spatial	0.9145998133195226
batch_norm	pool	0.21508920589718558
batch_norm	dropout	0.21508920589718558
batch_norm	projection	0.20825213923113087
batch_norm	batch_norm	0.9671721308573852
batch_norm	fc	0.09562436138683328
fc	temporal	0.010595487652792059
fc	spatial	0.013677845863015759
fc	pool	0.3830759276904864
fc	dropout	0.3830759276904864
fc	projection	0.43334463243942317
fc	batch_norm	0.08375943641332138
fc	fc	0.8951466892039455
temporal	temporal	0.9965587460476005
temporal	spatial	0.7004389183563131
temporal	pool	0.02614816949705813
temporal	dropout	0.02614816949705813
temporal	projection	0.023839133994084133
temporal	batch_norm	0.5574639566342702
temporal	fc	0.011320490044715092
spatial	temporal	0.6999639447876017
spatial	spatial	0.9664548187594686
spatial	pool	0.035655607560166856
spatial	dropout	0.035655607560166856
spatial	projection	0.032425433184412496
spatial	batch_norm	0.9077702194199122
spatial	fc	0.014287330011778185
pool	temporal	0.02658432484241912
pool	spatial	0.03755940787655963
pool	pool	0.9841093393567293
pool	dropout	0.9841093393567293
pool	projection	0.9645355738991899
pool	batch_norm	0.24628177586182357
pool	fc	0.4677766052081365
dropout	temporal	0.02658432484241912
dropout	spatial	0.03755940787655963
dropout	pool	0.9841093393567293
dropout	dropout	0.9841093393567293
dropout	projection	0.9645355738991899
dropout	batch_norm	0.24628177586182357
dropout	fc	0.4677766052081365
projection	temporal	0.022754544371877163
projection	spatial	0.03199007929419864
projection	pool	0.9632234268386455
projection	dropout	0.9632234268386455
projection	projection	0.9828619566357567
projection	batch_norm	0.23689035853364399
projection	fc	0.5163442975743286
batch_norm	temporal	0.5576931980042057
batch_norm	spatial	0.9104581825251903
batch_norm	pool	0.21410233146892008
batch_norm	dropout	0.21410233146892008
batch_norm	projection	0.2078170016307008
batch_norm	batch_norm	0.9683272412067472
batch_norm	fc	0.09873161829073994
fc	temporal	0.010470527738288514
fc	spatial	0.013606550216375498
fc	pool	0.38467209585033907
fc	dropout	0.38467209585033907
fc	projection	0.4207460091113942
fc	batch_norm	0.09430782479029547
fc	fc	0.9227382947049112
temporal	temporal	0.993701289185486
temporal	spatial	0.6613977029260727
temporal	pool	0.025165152865848864
temporal	dropout	0.025165152865848864
temporal	projection	0.02320566838115751
temporal	batch_norm	0.5584853587487555
temporal	fc	0.010941249528221463
spatial	temporal	0.7007832877983191
spatial	spatial	0.9703664521658777
spatial	pool	0.034581861558940365
spatial	dropout	0.034581861558940365
spatial	projection	0.03141087728916202
spatial	batch_norm	0.9104664701746187
spatial	fc	0.013689857581191706
pool	temporal	0.026110183106406448
pool	spatial	0.037973766044279475
pool	pool	0.9832383556129016
pool	dropout	0.9832383556129016
pool	projection	0.9573545438268758
pool	batch_norm	0.26339677848808307
pool	fc	0.4261171026118776
dropout	temporal	0.026110183106406448
dropout	spatial	0.037973766044279475
dropout	pool	0.9832383556129016
dropout	dropout	0.9832383556129016
dropout	projection	0.9573545438268758
dropout	batch_norm	0.26339677848808307
dropout	fc	0.4261171026118776
projection	temporal	0.022353477535062425
projection	spatial	0.03230306117023686
projection	pool	0.9671568703240552
projection	dropout	0.9671568703240552
projection	projection	0.9855634717162741
projection	batch_norm	0.25469356741106697
projection	fc	0.46918810560311314
batch_norm	temporal	0.5595893472084125
batch_norm	spatial	0.9276089911140046
batch_norm	pool	0.21299640712528453
batch_norm	dropout	0.21299640712528453
batch_norm	projection	0.2055521578180003
batch_norm	batch_norm	0.9673102474474919
batch_norm	fc	0.09054415797868706
fc	temporal	0.010476347652689927
fc	spatial	0.013816697581083911
fc	pool	0.387511860985244
fc	dropout	0.387511860985244
fc	projection	0.4336663365719224
fc	batch_norm	0.10146860239152274
fc	fc	0.9320038214975757
temporal	temporal	0.994388788432438
temporal	spatial	0.6527161616376947
temporal	pool	0.02556867255104759
temporal	dropout	0.02556867255104759
temporal	projection	0.02327659612008555
temporal	batch_norm	0.5500665086518457
temporal	fc	0.010978025540431136
spatial	temporal	0.6959596895246151
spatial	spatial	0.9641794568911014
spatial	pool	0.03590812894289549
spatial	dropout	0.03590812894289549
spatial	projection	0.032831131164663935
spatial	batch_norm	0.911592877251765
spatial	fc	0.014130750651631803
pool	temporal	0.02654359459821269
pool	spatial	0.03749064404244961
pool	pool	0.9759058946709563
pool	dropout	0.9759058946709563
pool	projection	0.9477484211796797
pool	batch_norm	0.22918055066012247
pool	fc	0.4568474738538868
dropout	temporal	0.02654359459821269
dropout	spatial	0.03749064404244961
dropout	pool	0.9759058946709563
dropout	dropout	0.9759058946709563
dropout	projection	0.9477484211796797
dropout	batch_norm	0.22918055066012247
dropout	fc	0.4568474738538868
projection	temporal	0.022702765082663577
projection	spatial	0.031851308409530675
projection	pool	0.9559637919532181
projection	dropout	0.9559637919532181
projection	projection	0.9758011164438415
projection	batch_norm	0.22038715453673363
projection	fc	0.5042352261601657
batch_norm	temporal	0.5552904497657739
batch_norm	spatial	0.9247693989057436
batch_norm	pool	0.21256399806008286
batch_norm	dropout	0.21256399806008286
batch_norm	projection	0.2048770088704104
batch_norm	batch_norm	0.9654368231406858
batch_norm	fc	0.0966102284762365
fc	temporal	0.010416523981452536
fc	spatial	0.013358191047766593
fc	pool	0.3821291442677759
fc	dropout	0.3821291442677759
fc	projection	0.43066025825874915
fc	batch_norm	0.0879995838752339
fc	fc	0.8888087770466968
temporal	temporal	0.9989446646273655
temporal	spatial	0.7508553828972301
temporal	pool	0.026104212669067466
temporal	dropout	0.026104212669067466
temporal	projection	0.023751720927972682
temporal	batch_norm	0.5745135809000949
temporal	fc	0.011724372521952572
spatial	temporal	0.7013494395200299
spatial	spatial	0.9609499524947696
spatial	pool	0.03595476578703777
spatial	dropout	0.03595476578703777
spatial	projection	0.03271217690477001
spatial	batch_norm	0.9120625881997544
spatial	fc	0.014815114243572517
pool	temporal	0.027007431720363403
pool	spatial	0.03893022273239917
pool	pool	0.9805935347688868
pool	dropout	0.9805935347688868
pool	projection	0.9595501642894811
pool	batch_norm	0.23179474714556203
pool	fc	0.42399532492719894
dropout	temporal	0.027007431720363403
dropout	spatial	0.03893022273239917
dropout	pool	0.9805935347688868
dropout	dropout	0.9805935347688868
dropout	projection	0.9595501642894811
dropout	batch_norm	0.23179474714556203
dropout	fc	0.42399532492719894
projection	temporal	0.02313388962068851
projection	spatial	0.033254870046248046
projection	pool	0.958443586478294
projection	dropout	0.958443586478294
projection	projection	0.9758369483435189
projection	batch_norm	0.2223585644163004
projection	fc	0.4696342577011236
batch_norm	temporal	0.5604739175458744
batch_norm	spatial	0.8936005252806524
batch_norm	pool	0.2135362446859244
batch_norm	dropout	0.2135362446859244
batch_norm	projection	0.20671788206179306
batch_norm	batch_norm	0.9629510926235941
batch_norm	fc	0.09132916968826463
fc	temporal	0.0107202640880917
fc	spatial	0.01390849690305817
fc	pool	0.38220497236892065
fc	dropout	0.38220497236892065
fc	projection	0.424897852109665
fc	batch_norm	0.08897360125132214
fc	fc	0.912293724879744
temporal	temporal	0.9963354086660617
temporal	spatial	0.6089610810740006
temporal	pool	0.025661665954584512
temporal	dropout	0.025661665954584512
temporal	projection	0.023773704275660223
temporal	batch_norm	0.5176881083918249
temporal	fc	0.010766706426464665
spatial	temporal	0.7023298802406756
spatial	spatial	0.9631393140516291
spatial	pool	0.03589862332951324
spatial	dropout	0.03589862332951324
spatial	projection	0.03276017528092328
spatial	batch_norm	0.9007502483124384
spatial	fc	0.013877089822168077
pool	temporal	0.026715656177939945
pool	spatial	0.037527272665926724
pool	pool	0.9843112295870103
pool	dropout	0.9843112295870103
pool	projection	0.9563661959556782
pool	batch_norm	0.23168742566671144
pool	fc	0.4366778574176044
dropout	temporal	0.026715656177939945
dropout	spatial	0.037527272665926724
dropout	pool	0.9843112295870103
dropout	dropout	0.9843112295870103
dropout	projection	0.9563661959556782
dropout	batch_norm	0.23168742566671144
dropout	fc	0.4366778574176044
projection	temporal	0.02286346137435336
projection	spatial	0.031961394406622136
projection	pool	0.96132659098712
projection	dropout	0.96132659098712
projection	projection	0.9776667734039508
projection	batch_norm	0.22230142847715706
projection	fc	0.4839189817450226
batch_norm	temporal	0.5591102872020681
batch_norm	spatial	0.9368595695759501
batch_norm	pool	0.21434927929499298
batch_norm	dropout	0.21434927929499298
batch_norm	projection	0.20641307428969968
batch_norm	batch_norm	0.9671539977858489
batch_norm	fc	0.09255256371450006
fc	temporal	0.01042741790728268
fc	spatial	0.013592103715834488
fc	pool	0.38090766855700825
fc	dropout	0.38090766855700825
fc	projection	0.4305593879471114
fc	batch_norm	0.08825320804663309
fc	fc	0.9152473386193425
temporal	temporal	0.9986992320982816
temporal	spatial	0.6900136015285606
temporal	pool	0.026379444029676905
temporal	dropout	0.026379444029676905
temporal	projection	0.023954118130590438
temporal	batch_norm	0.5487674051920397
temporal	fc	0.01227742711509583
spatial	temporal	0.6440970341518759
spatial	spatial	0.9693573039428817
spatial	pool	0.03595378868658916
spatial	dropout	0.03595378868658916
spatial	projection	0.03247893595322235
spatial	batch_norm	0.9287724197000848
spatial	fc	0.015864975320087647
pool	temporal	0.02632766273446654
pool	spatial	0.03754809128903967
pool	pool	0.9874740341503224
pool	dropout	0.9874740341503224
pool	projection	0.9636363687006729
pool	batch_norm	0.21940595030266694
pool	fc	0.44586453727647346
dropout	temporal	0.02632766273446654
dropout	spatial	0.03754809128903967
dropout	pool	0.9874740341503224
dropout	dropout	0.9874740341503224
dropout	projection	0.9636363687006729
dropout	batch_norm	0.21940595030266694
dropout	fc	0.44586453727647346
projection	temporal	0.022814701603201506
projection	spatial	0.03248033516053153
projection	pool	0.9504952892428946
projection	dropout	0.9504952892428946
projection	projection	0.9833521131997208
projection	batch_norm	0.20776166643229116
projection	fc	0.5079316855672021
batch_norm	temporal	0.5220986362198694
batch_norm	spatial	0.9022095095299726
batch_norm	pool	0.22468252383980228
batch_norm	dropout	0.22468252383980228
batch_norm	projection	0.21721738094288592
batch_norm	batch_norm	0.9728184369311091
batch_norm	fc	0.10120341753366124
fc	temporal	0.012249721810284974
fc	spatial	0.016049741272346256
fc	pool	0.44567992674084944
fc	dropout	0.44567992674084944
fc	projection	0.49916440734407913
fc	batch_norm	0.09797582134088376
fc	fc	0.9087001893528573
temporal	temporal	0.99414825631033
temporal	spatial	0.6986833126531747
temporal	pool	0.0258764577613612
temporal	dropout	0.0258764577613612
temporal	projection	0.0235821280975685
temporal	batch_norm	0.5580237784180626
temporal	fc	0.011342429875284358
spatial	temporal	0.6435749226151578
spatial	spatial	0.9622278934668781
spatial	pool	0.034319340636306636
spatial	dropout	0.034319340636306636
spatial	projection	0.03119499077856276
spatial	batch_norm	0.9131855303321201
spatial	fc	0.014750215659426982
pool	temporal	0.02619557674200208
pool	spatial	0.03687951645481506
pool	pool	0.9859276491086837
pool	dropout	0.9859276491086837
pool	projection	0.961701281972503
pool	batch_norm	0.24623595505509205
pool	fc	0.4653910242148253
dropout	temporal	0.02619557674200208
dropout	spatial	0.03687951645481506
dropout	pool	0.9859276491086837
dropout	dropout	0.9859276491086837
dropout	projection	0.961701281972503
dropout	batch_norm	0.24623595505509205
dropout	fc	0.4653910242148253
projection	temporal	0.022695748035036635
projection	spatial	0.03188970438417588
projection	pool	0.9526764739461645
projection	dropout	0.9526764739461645
projection	projection	0.977921994111761
projection	batch_norm	0.23443845427818458
projection	fc	0.533067746098975
batch_norm	temporal	0.5203490613043471
batch_norm	spatial	0.8931975735436143
batch_norm	pool	0.2232978475357014
batch_norm	dropout	0.2232978475357014
batch_norm	projection	0.2161276198383885
batch_norm	batch_norm	0.9616268569274006
batch_norm	fc	0.10359609003569951
fc	temporal	0.0121083785885205
fc	spatial	0.015920125244615977
fc	pool	0.4441458858395692
fc	dropout	0.4441458858395692
fc	projection	0.47997978237443173
fc	batch_norm	0.10962840689690469
fc	fc	0.9273622299655
temporal	temporal	0.990825133782302
temporal	spatial	0.6594638366159083
temporal	pool	0.024907164475284904
temporal	dropout	0.024907164475284904
temporal	projection	0.022953010933686933
temporal	batch_norm	0.558208012551419
temporal	fc	0.010978391643035143
spatial	temporal	0.6437309198746202
spatial	spatial	0.966275376187698
spatial	pool	0.03326633369178158
spatial	dropout	0.03326633369178158
spatial	projection	0.030154060215423054
spatial	batch_norm	0.9141523578164814
spatial	fc	0.014185903979266076
pool	temporal	0.025755060130750095
pool	spatial	0.03733108847234396
pool	pool	0.9826624534787464
pool	dropout	0.9826624534787464
pool	projection	0.9522398172242708
pool	batch_norm	0.26293537180280596
pool	fc	0.4226572620233243
dropout	temporal	0.025755060130750095
dropout	spatial	0.03733108847234396
dropout	pool	0.9826624534787464
dropout	dropout	0.9826624534787464
dropout	projection	0.9522398172242708
dropout	batch_norm	0.26293537180280596
dropout	fc	0.4226572620233243
projection	temporal	0.022311081360145722
projection	spatial	0.032223006261740024
projection	pool	0.955103457850263
projection	dropout	0.955103457850263
projection	projection	0.9791644365115912
projection	batch_norm	0.2518086387325161
projection	fc	0.484939046556184
batch_norm	temporal	0.5227751865640022
batch_norm	spatial	0.9138469815600584
batch_norm	pool	0.22184196493586913
batch_norm	dropout	0.22184196493586913
batch_norm	projection	0.21347073703777028
batch_norm	batch_norm	0.9603326052850478
batch_norm	fc	0.09474319566522377
fc	temporal	0.012088418577743832
fc	spatial	0.016130100699522847
fc	pool	0.4491750818434004
fc	dropout	0.4491750818434004
fc	projection	0.49689391304768193
fc	batch_norm	0.11843079325643978
fc	fc	0.9193902947596542
temporal	temporal	0.9942675812056757
temporal	spatial	0.6515458375109829
temporal	pool	0.025316813661111763
temporal	dropout	0.025316813661111763
temporal	projection	0.02304304800626916
temporal	batch_norm	0.5500109063136048
temporal	fc	0.011005079738551093
spatial	temporal	0.6398923418564637
spatial	spatial	0.9666531640590558
spatial	pool	0.034350610764872135
spatial	dropout	0.034350610764872135
spatial	projection	0.03143958233574945
spatial	batch_norm	0.9238245387499104
spatial	fc	0.01464077606215241
pool	temporal	0.026153946813328388
pool	spatial	0.036779592911454446
pool	pool	0.9865647054931983
pool	dropout	0.9865647054931983
pool	projection	0.9511128636995761
pool	batch_norm	0.2306513583997271
pool	fc	0.45906984204827195
dropout	temporal	0.026153946813328388
dropout	spatial	0.036779592911454446
dropout	pool	0.9865647054931983
dropout	dropout	0.9865647054931983
dropout	projection	0.9511128636995761
dropout	batch_norm	0.2306513583997271
dropout	fc	0.45906984204827195
projection	temporal	0.022648553703194574
projection	spatial	0.03172920170921277
projection	pool	0.9561649639072439
projection	dropout	0.9561649639072439
projection	projection	0.982104492881277
projection	batch_norm	0.2200568911392866
projection	fc	0.526378298990699
batch_norm	temporal	0.5174589007221819
batch_norm	spatial	0.9167786072331795
batch_norm	pool	0.22303178892902312
batch_norm	dropout	0.22303178892902312
batch_norm	projection	0.21387282132010363
batch_norm	batch_norm	0.9704515090214564
batch_norm	fc	0.101927972974444
fc	temporal	0.012076909927040988
fc	spatial	0.015690874614184017
fc	pool	0.445156346409167
fc	dropout	0.445156346409167
fc	projection	0.4978489273145163
fc	batch_norm	0.10297853142391668
fc	fc	0.9095973067464506
temporal	temporal	0.999327991819297
temporal	spatial	0.748106943301464
temporal	pool	0.025842095886914003
temporal	dropout	0.025842095886914003
temporal	projection	0.023510611467870084
temporal	batch_norm	0.575627127553299
temporal	fc	0.011749865514996459
spatial	temporal	0.6474401400977557
spatial	spatial	0.9560805685913744
spatial	pool	0.03446587809213868
spatial	dropout	0.03446587809213868
spatial	projection	0.03141045462641832
spatial	batch_norm	0.9248244103771213
spatial	fc	0.01514571777916528
pool	temporal	0.026594721552950944
pool	spatial	0.03828810469242244
pool	pool	0.9891381571297333
pool	dropout	0.9891381571297333
pool	projection	0.9672393488202187
pool	batch_norm	0.23295193830981822
pool	fc	0.42314766111979585
dropout	temporal	0.026594721552950944
dropout	spatial	0.03828810469242244
dropout	pool	0.9891381571297333
dropout	dropout	0.9891381571297333
dropout	projection	0.9672393488202187
dropout	batch_norm	0.23295193830981822
dropout	fc	0.42314766111979585
projection	temporal	0.023068247450649622
projection	spatial	0.03317327510162487
projection	pool	0.9558655177259636
projection	dropout	0.9558655177259636
projection	projection	0.983150977037497
projection	batch_norm	0.22151365862302014
projection	fc	0.4906182474090713
batch_norm	temporal	0.5247412483768404
batch_norm	spatial	0.8766593354422854
batch_norm	pool	0.22374330986249746
batch_norm	dropout	0.22374330986249746
batch_norm	projection	0.21671414607707284
batch_norm	batch_norm	0.9672938907953013
batch_norm	fc	0.09576591596348973
fc	temporal	0.012368926269238578
fc	spatial	0.0163217444197135
fc	pool	0.44791768084493216
fc	dropout	0.44791768084493216
fc	projection	0.4940487966048745
fc	batch_norm	0.10456029495147814
fc	fc	0.929760960369152
temporal	temporal	0.99403048048183
temporal	spatial	0.6075564026558926
temporal	pool	0.025410098666120137
temporal	dropout	0.025410098666120137
temporal	projection	0.023534567825922784
temporal	batch_norm	0.5177723050550086
temporal	fc	0.010801127668123302
spatial	temporal	0.6444429480558636
spatial	spatial	0.968346909656234
spatial	pool	0.034433722669678035
spatial	dropout	0.034433722669678035
spatial	projection	0.03136600733501172
spatial	batch_norm	0.9149684866650895
spatial	fc	0.014310677257770497
pool	temporal	0.02631702329388011
pool	spatial	0.03689135218980982
pool	pool	0.9894837875796432
pool	dropout	0.9894837875796432
pool	projection	0.9632904431323097
pool	batch_norm	0.23222926382103842
pool	fc	0.43271280545946106
dropout	temporal	0.02631702329388011
dropout	spatial	0.03689135218980982
dropout	pool	0.9894837875796432
dropout	dropout	0.9894837875796432
dropout	projection	0.9632904431323097
dropout	batch_norm	0.23222926382103842
dropout	fc	0.43271280545946106
projection	temporal	0.022792819234564443
projection	spatial	0.031895413837804414
projection	pool	0.9553432069130477
projection	dropout	0.9553432069130477
projection	projection	0.9841674550509972
projection	batch_norm	0.2208966444912332
projection	fc	0.5011943381341215
batch_norm	temporal	0.5207852160273183
batch_norm	spatial	0.9285776463537162
batch_norm	pool	0.22401473912660066
batch_norm	dropout	0.22401473912660066
batch_norm	projection	0.2162869017781249
batch_norm	batch_norm	0.9706873652204845
batch_norm	fc	0.09662490341985872
fc	temporal	0.012078900538425542
fc	spatial	0.01597510995801177
fc	pool	0.4429072350844632
fc	dropout	0.4429072350844632
fc	projection	0.49976461510326625
fc	batch_norm	0.10320276577790616
fc	fc	0.9195214827054211
temporal	temporal	0.9950259076264044
temporal	spatial	0.6967370289373949
temporal	pool	0.025915479509794476
temporal	dropout	0.025915479509794476
temporal	projection	0.023596175301248985
temporal	batch_norm	0.5550579976081729
temporal	fc	0.011182211167749886
spatial	temporal	0.6874906416547775
spatial	spatial	0.9722341195771524
spatial	pool	0.03650720077866152
spatial	dropout	0.03650720077866152
spatial	projection	0.033273065357171
spatial	batch_norm	0.9018960747526527
spatial	fc	0.014822415978894662
pool	temporal	0.026248467262312634
pool	spatial	0.03754183602208917
pool	pool	0.9844303415499484
pool	dropout	0.9844303415499484
pool	projection	0.9585289408946203
pool	batch_norm	0.2464206563654454
pool	fc	0.4593465487359205
dropout	temporal	0.026248467262312634
dropout	spatial	0.03754183602208917
dropout	pool	0.9844303415499484
dropout	dropout	0.9844303415499484
dropout	projection	0.9585289408946203
dropout	batch_norm	0.2464206563654454
dropout	fc	0.4593465487359205
projection	temporal	0.023814056055237842
projection	spatial	0.03394809231929212
projection	pool	0.9625312452331
projection	dropout	0.9625312452331
projection	projection	0.9793167069758246
projection	batch_norm	0.23874081162941393
projection	fc	0.5147600705385585
batch_norm	temporal	0.5428011610708092
batch_norm	spatial	0.906449867352711
batch_norm	pool	0.2180805966467016
batch_norm	dropout	0.2180805966467016
batch_norm	projection	0.21057731385608025
batch_norm	batch_norm	0.9617658969031305
batch_norm	fc	0.09931687124992392
fc	temporal	0.01193013659275627
fc	spatial	0.016004099967754253
fc	pool	0.4413897364797815
fc	dropout	0.4413897364797815
fc	projection	0.481166749424717
fc	batch_norm	0.10937622337656752
fc	fc	0.9068362815662354
temporal	temporal	0.9896005051574203
temporal	spatial	0.6562816999374952
temporal	pool	0.024941717041801217
temporal	dropout	0.024941717041801217
temporal	projection	0.022975171323849058
temporal	batch_norm	0.5546673525003633
temporal	fc	0.010842413461287328
spatial	temporal	0.6862521686025717
spatial	spatial	0.9679279038773919
spatial	pool	0.03546466518771953
spatial	dropout	0.03546466518771953
spatial	projection	0.03232251304175346
spatial	batch_norm	0.9047807524020766
spatial	fc	0.014195817615886413
pool	temporal	0.02578099683836566
pool	spatial	0.03792118708971096
pool	pool	0.9835712458402263
pool	dropout	0.9835712458402263
pool	projection	0.9516001682690803
pool	batch_norm	0.26357945134860783
pool	fc	0.4157597405296967
dropout	temporal	0.02578099683836566
dropout	spatial	0.03792118708971096
dropout	pool	0.9835712458402263
dropout	dropout	0.9835712458402263
dropout	projection	0.9516001682690803
dropout	batch_norm	0.26357945134860783
dropout	fc	0.4157597405296967
projection	temporal	0.023419195020702287
projection	spatial	0.03428453398173172
projection	pool	0.9658710095929245
projection	dropout	0.9658710095929245
projection	projection	0.9814811469707437
projection	batch_norm	0.25636570753996724
projection	fc	0.46624251215925117
batch_norm	temporal	0.5439610952977723
batch_norm	spatial	0.923752132538989
batch_norm	pool	0.21705224578470916
batch_norm	dropout	0.21705224578470916
batch_norm	projection	0.2084819357252016
batch_norm	batch_norm	0.9638973622718711
batch_norm	fc	0.09055720031209448
fc	temporal	0.011924143051644503
fc	spatial	0.016211806263452644
fc	pool	0.4450360115784308
fc	dropout	0.4450360115784308
fc	projection	0.4924839786947401
fc	batch_norm	0.11767905413603048
fc	fc	0.9034940412203143
temporal	temporal	0.9979275711405345
temporal	spatial	0.6483814558880318
temporal	pool	0.025337761958044793
temporal	dropout	0.025337761958044793
temporal	projection	0.023028554443008855
temporal	batch_norm	0.546629930136554
temporal	fc	0.010846340174262486
spatial	temporal	0.6857528184125361
spatial	spatial	0.9722799509476949
spatial	pool	0.036663332115592084
spatial	dropout	0.036663332115592084
spatial	projection	0.03357943055186339
spatial	batch_norm	0.910609289765361
spatial	fc	0.014753597610328767
pool	temporal	0.026216642659813875
pool	spatial	0.037452807518317525
pool	pool	0.9854449719423276
pool	dropout	0.9854449719423276
pool	projection	0.9494950365468533
pool	batch_norm	0.23084339256092176
pool	fc	0.4537939267285909
dropout	temporal	0.026216642659813875
dropout	spatial	0.037452807518317525
dropout	pool	0.9854449719423276
dropout	dropout	0.9854449719423276
dropout	projection	0.9494950365468533
dropout	batch_norm	0.23084339256092176
dropout	fc	0.4537939267285909
projection	temporal	0.023773082713954567
projection	spatial	0.03384949769705791
projection	pool	0.9648099020943658
projection	dropout	0.9648099020943658
projection	projection	0.9820216240999731
projection	batch_norm	0.2237568536805754
projection	fc	0.5106048390134718
batch_norm	temporal	0.5408360598460005
batch_norm	spatial	0.9286577720334726
batch_norm	pool	0.21800759475011997
batch_norm	dropout	0.21800759475011997
batch_norm	projection	0.20881418030689902
batch_norm	batch_norm	0.9698447932603174
batch_norm	fc	0.097901134618157
fc	temporal	0.011887306230655096
fc	spatial	0.015761911329359387
fc	pool	0.4458730372865611
fc	dropout	0.4458730372865611
fc	projection	0.497868483083181
fc	batch_norm	0.10331648144155053
fc	fc	0.9222088887904514
temporal	temporal	0.9982014271675931
temporal	spatial	0.7463617723558785
temporal	pool	0.02587330699545872
temporal	dropout	0.02587330699545872
temporal	projection	0.023512670850580047
temporal	batch_norm	0.5721873041107736
temporal	fc	0.011607065512089433
spatial	temporal	0.6902201955995716
spatial	spatial	0.9738622548442211
spatial	pool	0.036840724408616424
spatial	dropout	0.036840724408616424
spatial	projection	0.033562500757095694
spatial	batch_norm	0.9171265456200406
spatial	fc	0.015229006100379213
pool	temporal	0.02665736491497451
pool	spatial	0.03893643907483595
pool	pool	0.9879433311269088
pool	dropout	0.9879433311269088
pool	projection	0.9643811662403073
pool	batch_norm	0.23306753540957975
pool	fc	0.41576269219223555
dropout	temporal	0.02665736491497451
dropout	spatial	0.03893643907483595
dropout	pool	0.9879433311269088
dropout	dropout	0.9879433311269088
dropout	projection	0.9643811662403073
dropout	batch_norm	0.23306753540957975
dropout	fc	0.41576269219223555
projection	temporal	0.024198731172911842
projection	spatial	0.03519764224018151
projection	pool	0.965941849743816
projection	dropout	0.965941849743816
projection	projection	0.9873893904566688
projection	batch_norm	0.22551846168340345
projection	fc	0.4711263947698184
batch_norm	temporal	0.5472748266559346
batch_norm	spatial	0.8949796145869725
batch_norm	pool	0.21861422189831026
batch_norm	dropout	0.21861422189831026
batch_norm	projection	0.21121849509038362
batch_norm	batch_norm	0.9707344791597518
batch_norm	fc	0.09156653534459028
fc	temporal	0.012244636585620609
fc	spatial	0.016332474426468603
fc	pool	0.44463101052615844
fc	dropout	0.44463101052615844
fc	projection	0.49673295772253706
fc	batch_norm	0.10413417159492061
fc	fc	0.9122028152800609
temporal	temporal	0.9955628952043789
temporal	spatial	0.6059620128673867
temporal	pool	0.025423831428125574
temporal	dropout	0.025423831428125574
